,ang,ang,ang,ang,ang,fea,fea,fea,fea,fea,ntr,ntr,ntr,ntr,ntr,sad,sad,sad,sad,sad,sup,sup,sup,sup,sup,hap,hap,hap,hap,hap,dis,dis,dis,dis,dis
,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4,nan,AU10+16+19+25+26,AU9,AU6,AU4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p070,14.2857142857,2.85714285714,140.0,-12.7272727273,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.93868426655,23.1424313392,-60.6557377049,-27.8146592603,7.30253353204
p071,-15.0035893754,-31.0839913855,68.8442211055,79.8081315669,62.8140703518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.7831584611,27.199354318,17.5141242938,3.54391371341,-32.2033898305
p072,16.3891323401,-81.069237511,-11.6564417178,90.0725041829,95.0920245399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-51.0204081633,71.4285714286,211.688311688,328.571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.4022988506,51.3300492611,-11.724137931,-33.7931034483,-42.0689655172
p073,-26.7561168114,-10.9707971586,92.2651933702,35.0075339026,122.099447514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.522380059,36.370946127,21.5759849906,8.06754221388,-2.06378986867
p074,23.8627294493,-31.045490822,54.1899441341,-12.2397155917,-49.7206703911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.2637362637,42.4175824176,56.9230769231,22.5174825175,3.84615384615
p075,-7.31158605174,-59.5050618673,103.149606299,87.2584108805,152.755905512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.7166276347,39.1100702576,25.4098360656,11.7734724292,-23.7704918033
p076,-10.8818978855,-10.8818978855,107.942238267,46.5047587791,58.1227436823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29.476584022,40.7319952774,-53.7190082645,-0.22539444027,-12.3966942149
p077,-26.8571428571,7.75510204082,85.1428571429,44.6233766234,13.1428571429,1.5873015873,90.4761904762,-100.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.2206148282,4.15913200723,-16.4556962025,40.8515535098,2.53164556962
p078,-3.15976858033,5.74098798398,-47.6635514019,-6.20220900595,42.0560747664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857142857,-14.2857142857,-100.0,-45.4545454545,50.0,0.0,0.0,0.0,0.0,0.0,-17.5041050903,63.9408866995,-20.0,-35.7993730408,-43.4482758621
p079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.48811853509,4.66871680179,-3.71819960861,3.32681017613,6.84931506849
p080,-7.71960958296,-23.3362910382,86.3354037267,32.8063241107,34.1614906832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.24070450098,29.7455968689,-65.0684931507,-17.0610211706,-56.8493150685
p081,2.9601029601,-10.4247104247,62.1621621622,3.5217035217,-15.3153153153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.6722689076,57.3109243697,-57.6470588235,-33.2620320856,-29.4117647059
p082,-4.70435908502,-48.2088908071,70.3927492447,62.1532546004,64.9546827795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.17691579943,20.3405865658,3.31125827815,-6.56231186033,-3.31125827815
p083,-12.925170068,12.925170068,-19.0476190476,7.35930735931,61.9047619048,0.0,0.0,0.0,0.0,0.0,52.380952381,-61.9047619048,-100.0,-3.0303030303,-33.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.47181628392,58.9024753952,-64.9269311065,-44.4296830518,-57.4112734864
p084,-4.31893687708,-21.4048410062,55.4817275748,8.7284808215,95.3488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.10747051114,10.0917431193,-9.7247706422,-43.953294412,-2.01834862385
p085,-15.0663544106,-40.0468384075,90.1639344262,97.913561848,86.8852459016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41091238397,17.9080824089,-58.1616481775,-21.1640973923,-11.5689381933
p086,-9.49185043145,1.24640460211,181.879194631,34.716290421,-11.4093959732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1428571429,-31.4285714286,140.0,-12.7272727273,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7106993425,11.1775254035,-12.1338912134,3.15709395207,9.2050209205
p087,-9.65986394558,-11.0204081633,80.0,36.1038961039,38.5714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.31668978271,42.0249653259,-22.3300970874,-37.8640776699,-20.3883495146
p088,14.2857142857,-14.2857142857,50.0,9.09090909091,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01271277742,-7.43374272786,42.9864253394,1.35746606335,11.3122171946
p089,-100.0,14.2857142857,100.0,118.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.6111291897,13.2443865929,58.5421412301,8.34541312901,-30.2961275626
p090,28.453364817,-61.7473435655,177.685950413,26.2208865515,19.0082644628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.380952381,14.2857142857,-100.0,-100.0,-100.0,-21.3567116988,37.2808278241,-37.2233400402,-7.8104993598,-21.5291750503
p091,30.4677623262,-37.8002528445,53.982300885,8.12550281577,-1.76991150442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.0108043217,55.5822328932,-100.0,-70.6646294882,36.1344537815,0.0,0.0,0.0,0.0,0.0,11.1969111969,8.66970866971,-26.2899262899,-14.2282778646,-30.7125307125
p092,-20.4382638011,-7.96460176991,52.2123893805,49.3161705551,82.3008849558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996677740864,35.5481727575,-16.2790697674,-47.2304439746,-40.0
p093,-6.25,-34.375,-1.5625,56.8181818182,66.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.092555332,65.1509054326,-52.676056338,-31.1651728553,-88.1690140845
p094,0.523560209424,-12.0418848168,57.0680628272,32.508329367,3.66492146597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.7275871242,34.0782122905,7.2625698324,38.1411884205,8.37988826816
p095,-42.8571428571,22.4489795918,200.0,40.2597402597,7.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27899414698,24.8645133319,-30.8042488619,-25.8380466271,-23.5204855842
p096,1.5873015873,-42.0289855072,10.1449275362,60.2108036891,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61387339316,-1.04292990541,-22.5806451613,-0.725420589597,-26.6553480475
